# PLab PicoQuake Data
# Time: 2024-04-21 15:54:46.333682, Device: D4E9 (E6632891E36F2029)
# Num. samples: 10000, Duration: 5.0 s
# Config: data_rate = 2000.0 Hz, filter = 488 Hz, acc_range = 4 g, gyro_range = 250.0 dps
# Integrity: True, Skipped samples: 0
count,a_x,a_y,a_z,g_x,g_y,g_z
4342,0.6751708984375,0.028564453125,-1.27734375,-2.845763921737671,-1.8310545682907104,0.4119872748851776
4343,0.7974853515625,0.03076171875,-1.201171875,-2.952575445175171,-1.190185546875,0.2593994140625
4344,0.847412109375,0.0552978515625,-1.131591796875,-3.036498785018921,-0.1602172702550888,0.0534057579934597
4345,0.8577880859375,0.083984375,-1.111572265625,-2.906799077987671,0.7324218153953552,-0.25177001953125
4346,0.8028564453125,0.101806640625,-1.1566162109375,-2.906799077987671,1.7852782011032104,-0.7553099989891052
4347,0.662353515625,0.095458984375,-1.2384033203125,-2.990722417831421,2.49481201171875,-0.9002684950828552
4348,0.558349609375,0.0675048828125,-1.3035888671875,-2.944946050643921,2.38037109375,-0.57220458984375
4349,0.575927734375,0.0419921875,-1.3173828125,-2.952575445175171,2.105712890625,-0.2365112155675888
4350,0.634033203125,0.0272216796875,-1.2880859375,-2.967834234237671,2.29644775390625,-0.007629394065588713
4351,0.7098388671875,0.0191650390625,-1.2291259765625,-2.967834234237671,2.410888671875,0.1831054538488388
4352,0.853271484375,0.0225830078125,-1.122314453125,-2.899169683456421,2.49481201171875,0.3738403022289276
4353,0.9869384765625,0.0467529296875,-1.0009765625,-2.799987554550171,3.540038824081421,0.1907348483800888
4354,0.9781494140625,0.084228515625,-0.9425048828125,-2.746581792831421,5.249022960662842,-0.2365112155675888
4355,0.838623046875,0.105224609375,-0.9637451171875,-2.685546636581421,6.454467296600342,-0.4577636420726776
4356,0.680419921875,0.09375,-1.014892578125,-2.716064214706421,6.919860363006592,-0.4806518256664276
4357,0.53076171875,0.0592041015625,-1.042724609375,-2.799987554550171,7.087707042694092,-0.3509521186351776
4358,0.3944091796875,0.025390625,-1.05078125,-2.754211187362671,7.019042491912842,0.1831054538488388
4359,0.31103515625,0.000732421875,-1.0323486328125,-2.830505132675171,6.637572765350342,0.6713866591453552
4360,0.307373046875,-0.0126953125,-0.975830078125,-2.868652105331421,6.149291515350342,1.07574462890625
4361,0.3421630859375,-0.00341796875,-0.8837890625,-2.792358160018921,6.027221202850342,1.3732908964157104
4362,0.3651123046875,0.0308837890625,-0.772216796875,-2.738952398300171,6.042479991912842,1.2893675565719604
4363,0.363037109375,0.0684814453125,-0.67333984375,-2.723693609237671,6.042479991912842,0.8163451552391052
4364,0.3385009765625,0.085693359375,-0.6241455078125,-2.685546636581421,6.103515148162842,0.0991821214556694
4365,0.2451171875,0.0762939453125,-0.6417236328125,-2.571105718612671,6.378173351287842,-0.25177001953125
4366,0.1011962890625,0.0478515625,-0.681884765625,-2.670287847518921,6.088256359100342,-0.28228759765625
4367,0.04541015625,0.015869140625,-0.6641845703125,-2.761840581893921,4.73785400390625,-0.0534057579934597
4368,0.09521484375,-0.006591796875,-0.60595703125,-2.769469976425171,3.929137945175171,0.30517578125
4369,0.1070556640625,-0.0029296875,-0.5894775390625,-2.792358160018921,4.14276123046875,0.8850097060203552
4370,0.0679931640625,0.0264892578125,-0.6065673828125,-2.807616949081421,3.990173101425171,1.3198851346969604
4371,0.0809326171875,0.056640625,-0.5577392578125,-2.853393316268921,2.983093023300171,1.3656615018844604
4372,0.10693359375,0.077392578125,-0.46337890625,-2.845763921737671,2.4871826171875,1.03759765625
4373,0.03515625,0.084716796875,-0.438232421875,-2.807616949081421,2.601623296737671,0.7019042372703552
4374,-0.072998046875,0.0736083984375,-0.5032958984375,-2.807616949081421,2.13623046875,0.4425048530101776
4375,-0.1287841796875,0.0430908203125,-0.5577392578125,-3.013610601425171,1.24359130859375,0.26702880859375
4376,-0.194580078125,-0.000732421875,-0.56494140625,-3.128051519393921,0.3890990912914276,0.4730224311351776
4377,-0.2103271484375,-0.0418701171875,-0.5657958984375,-3.097533941268921,-1.04522705078125,1.0986328125
4378,-0.0584716796875,-0.066650390625,-0.5606689453125,-3.082275152206421,-2.578735113143921,1.4953612089157104
4379,0.1363525390625,-0.0733642578125,-0.5286865234375,-3.021239995956421,-2.899169683456421,1.5487669706344604
4380,0.2083740234375,-0.0601806640625,-0.504150390625,-2.944946050643921,-2.40325927734375,1.5716551542282104
4381,0.2425537109375,-0.0404052734375,-0.505615234375,-2.769469976425171,-2.670287847518921,1.4495848417282104
4382,0.3123779296875,-0.037109375,-0.5137939453125,-2.624511480331421,-3.318786382675171,0.7171630263328552
4383,0.3323974609375,-0.055908203125,-0.54296875,-2.647399663925171,-3.150939702987671,-0.2212524265050888
4384,0.2635498046875,-0.0823974609375,-0.61962890625,-2.693176031112671,-2.761840581893921,-0.54931640625
4385,0.2032470703125,-0.1107177734375,-0.715576171875,-2.593993902206421,-2.937316656112671,-0.4653930366039276
4386,0.170166015625,-0.1331787109375,-0.7799072265625,-2.555846929550171,-3.417968511581421,-0.5340576171875
4387,0.133544921875,-0.140380859375,-0.8194580078125,-2.517699956893921,-3.982543706893921,-0.2059936374425888
4388,0.17724609375,-0.12890625,-0.8558349609375,-2.471923828125,-4.75311279296875,0.1220703050494194
4389,0.3143310546875,-0.0999755859375,-0.8677978515625,-2.44140625,-5.096435070037842,0.007629394065588713
4390,0.3800048828125,-0.07177734375,-0.8651123046875,-2.38800048828125,-4.57000732421875,-0.28228759765625
4391,0.33740234375,-0.0682373046875,-0.8807373046875,-2.22015380859375,-4.364013671875,-0.54168701171875
4392,0.353515625,-0.07958984375,-0.9228515625,-2.20489501953125,-4.89044189453125,-0.9613036513328552
4393,0.4398193359375,-0.0968017578125,-0.9569091796875,-2.1820068359375,-5.065917491912842,-1.3351439237594604
4394,0.4619140625,-0.1143798828125,-0.989990234375,-2.14385986328125,-4.6844482421875,-1.3809202909469604
4395,0.4642333984375,-0.1214599609375,-1.03955078125,-2.05230712890625,-4.638671875,-0.9841918349266052
4396,0.5347900390625,-0.1234130859375,-1.0863037109375,-2.0294189453125,-4.70733642578125,-0.57220458984375
4397,0.603515625,-0.1075439453125,-1.1312255859375,-1.9226073026657104,-4.24957275390625,-0.02288818173110485
4398,0.6212158203125,-0.072509765625,-1.1778564453125,-1.7852782011032104,-3.715514898300171,0.4730224311351776
4399,0.6484375,-0.0408935546875,-1.220458984375,-1.7089842557907104,-3.524780035018921,0.6408690810203552
4400,0.69921875,-0.02978515625,-1.2540283203125,-1.6403197050094604,-3.181457281112671,0.4043578803539276
4401,0.6949462890625,-0.0421142578125,-1.2789306640625,-1.6708372831344604,-2.4871826171875,-0.0839233323931694
4402,0.650634765625,-0.070068359375,-1.28125,-1.5335081815719604,-2.2430419921875,-0.3890990912914276
4403,0.6661376953125,-0.093017578125,-1.2623291015625,-1.4038084745407104,-2.349853515625,-0.60272216796875
4404,0.7176513671875,-0.1044921875,-1.26025390625,-1.4419554471969604,-1.8768309354782104,-0.7247924208641052
4405,0.712890625,-0.1046142578125,-1.290283203125,-1.4572142362594604,-1.0223388671875,-0.4501342475414276
4406,0.69091796875,-0.0947265625,-1.3125,-1.3656615018844604,-0.6256103515625,-0.0457763634622097
4407,0.7259521484375,-0.0767822265625,-1.304443359375,-1.12152099609375,-0.54168701171875,0.3433227241039276
4408,0.76513671875,-0.051513671875,-1.3131103515625,-0.9994506239891052,0.0991821214556694,0.3509521186351776
4409,0.749755859375,-0.0328369140625,-1.3558349609375,-0.9765624403953552,0.7629393935203552,0.0610351525247097
4410,0.739990234375,-0.0301513671875,-1.3795166015625,-1.04522705078125,0.9307860732078552,-0.3662109076976776
4411,0.7882080078125,-0.04248046875,-1.3477783203125,-0.9994506239891052,1.09100341796875,-0.9307860732078552
4412,0.8065185546875,-0.048583984375,-1.31005859375,-0.7705687880516052,1.8081663846969604,-1.2969969511032104
4413,0.7911376953125,-0.042236328125,-1.2935791015625,-0.5950927734375,2.2735595703125,-1.3732908964157104
4414,0.831298828125,-0.0208740234375,-1.2535400390625,-0.54168701171875,2.37274169921875,-1.4114378690719604
4415,0.8892822265625,0.0048828125,-1.1837158203125,-0.5035400390625,2.998351812362671,-1.24359130859375
4416,0.8502197265625,0.028564453125,-1.1552734375,-0.4882812201976776,4.28009033203125,-0.8926391005516052
4417,0.746826171875,0.05078125,-1.1650390625,-0.3356933295726776,4.8980712890625,-0.4425048530101776
4418,0.70751953125,0.06201171875,-1.1484375,-0.1373291015625,4.8370361328125,-0.1983642429113388
4419,0.6787109375,0.054931640625,-1.1029052734375,-0.1907348483800888,5.294799327850342,-0.2441406100988388
4420,0.569580078125,0.0401611328125,-1.099609375,-0.3433227241039276,6.141662120819092,-0.1754760593175888
4421,0.430908203125,0.0294189453125,-1.1322021484375,-0.4653930366039276,6.408690929412842,0.1831054538488388
4422,0.3525390625,0.02734375,-1.1175537109375,-0.5340576171875,5.943297863006592,0.52642822265625
4423,0.3380126953125,0.04541015625,-1.04052734375,-0.58746337890625,5.508422374725342,0.6256103515625
4424,0.313232421875,0.0633544921875,-0.968994140625,-0.6942748427391052,5.592345714569092,0.8621215224266052
4425,0.2681884765625,0.0791015625,-0.9573974609375,-0.579833984375,5.699157238006592,1.1138916015625
4426,0.2711181640625,0.0919189453125,-0.9407958984375,-0.4653930366039276,5.218505382537842,1.21307373046875
4427,0.2996826171875,0.0850830078125,-0.859375,-0.58746337890625,4.9896240234375,1.0528564453125
4428,0.3079833984375,0.0703125,-0.7694091796875,-0.6332396864891052,4.95147705078125,0.9231566786766052
4429,0.3365478515625,0.054443359375,-0.72412109375,-0.57220458984375,4.6539306640625,0.7095336318016052
4430,0.383544921875,0.0360107421875,-0.7000732421875,-0.6408690810203552,4.5623779296875,0.2899169921875
4431,0.381103515625,0.0213623046875,-0.6719970703125,-0.8544921278953552,4.93621826171875,0.0839233323931694
4432,0.329833984375,0.025634765625,-0.6341552734375,-1.007080078125,5.096435070037842,0.2365112155675888
4433,0.2855224609375,0.0452880859375,-0.61279296875,-0.9689330458641052,4.8370361328125,0.28228759765625
4434,0.2294921875,0.063232421875,-0.63232421875,-1.0223388671875,4.730224609375,0.1754760593175888
4435,0.147216796875,0.0667724609375,-0.667724609375,-1.06048583984375,4.547119140625,0.2288818210363388
4436,0.0830078125,0.05615234375,-0.673828125,-1.07574462890625,4.0130615234375,0.4501342475414276
4437,0.0478515625,0.043212890625,-0.64990234375,-1.15966796875,3.448486089706421,0.4577636420726776
4438,0.0350341796875,0.0313720703125,-0.62158203125,-1.3427733182907104,2.853393316268921,0.3509521186351776
4439,0.0506591796875,0.0174560546875,-0.593505859375,-1.3732908964157104,2.2125244140625,0.1678466647863388
4440,0.0927734375,0.0118408203125,-0.5445556640625,-1.4266966581344604,1.7013548612594604,-0.0457763634622097
4441,0.128662109375,0.0299072265625,-0.4869384765625,-1.5182493925094604,1.4495848417282104,-0.2212524265050888
4442,0.13330078125,0.0587158203125,-0.4617919921875,-1.4724730253219604,1.15966796875,-0.3814696967601776
4443,0.1363525390625,0.0728759765625,-0.46875,-1.5945433378219604,0.7629393935203552,-0.8316039443016052
4444,0.1580810546875,0.0733642578125,-0.4853515625,-1.5411375761032104,0.4272460639476776,-1.068115234375
4445,0.1544189453125,0.066650390625,-0.5068359375,-1.4114378690719604,0.274658203125,-0.9689330458641052
4446,0.1549072265625,0.0438232421875,-0.525390625,-1.5945433378219604,-0.1602172702550888,-0.8544921278953552
4447,0.213134765625,0.013427734375,-0.52685546875,-1.6860960721969604,-0.6637572646141052,-0.8773803114891052
4448,0.2442626953125,0.0001220703125,-0.5255126953125,-1.7089842557907104,-0.4501342475414276,-0.7629393935203552
4449,0.1998291015625,0.0140380859375,-0.539306640625,-1.8310545682907104,-0.2059936374425888,-0.4043578803539276
4450,0.159912109375,0.0450439453125,-0.5548095703125,-1.9454954862594604,-0.4272460639476776,-0.3433227241039276
4451,0.1441650390625,0.0772705078125,-0.55859375,-2.11334228515625,-0.7324218153953552,-0.52642822265625
4452,0.0855712890625,0.1025390625,-0.591064453125,-2.22015380859375,-0.7171630263328552,-0.3890990912914276
4453,0.0218505859375,0.118408203125,-0.649169921875,-2.1820068359375,-1.1444091796875,-0.1831054538488388
4454,0.0499267578125,0.11962890625,-0.6805419921875,-2.34222412109375,-2.105712890625,-0.4730224311351776
4455,0.095947265625,0.1015625,-0.6815185546875,-2.50244140625,-2.47955322265625,-0.54931640625
4456,0.0980224609375,0.0753173828125,-0.70703125,-2.563476324081421,-2.655029058456421,-0.3967284858226776
4457,0.1629638671875,0.05859375,-0.751953125,-2.754211187362671,-3.318786382675171,-0.2593994140625
4458,0.2550048828125,0.063720703125,-0.7669677734375,-2.769469976425171,-3.471374273300171,-0.1068115159869194
4459,0.2745361328125,0.0860595703125,-0.7701416015625,-2.746581792831421,-3.257751226425171,-0.0534057579934597
4460,0.2923583984375,0.1060791015625,-0.7940673828125,-2.861022710800171,-3.517150640487671,-0.28228759765625
4461,0.3568115234375,0.1077880859375,-0.8353271484375,-2.906799077987671,-3.936767339706421,-0.61798095703125
4462,0.4031982421875,0.1011962890625,-0.8770751953125,-2.876281499862671,-3.829955816268921,-0.7095336318016052
4463,0.411376953125,0.093994140625,-0.9013671875,-2.983093023300171,-3.509521245956421,-0.7095336318016052
4464,0.4556884765625,0.07958984375,-0.9139404296875,-2.990722417831421,-3.593444585800171,-0.6790160536766052
4465,0.4947509765625,0.06103515625,-0.9366455078125,-2.960204839706421,-3.334045171737671,-0.579833984375
4466,0.44384765625,0.0489501953125,-0.9873046875,-3.074645757675171,-2.700805425643921,-0.152587890625
4467,0.4071044921875,0.0546875,-1.0262451171875,-3.150939702987671,-2.830505132675171,0.3662109076976776
4468,0.428955078125,0.0758056640625,-1.0264892578125,-3.234863042831421,-2.983093023300171,0.3433227241039276
4469,0.3875732421875,0.08837890625,-1.0423583984375,-3.341674566268921,-2.548217535018921,0.0991821214556694
4470,0.327880859375,0.0869140625,-1.1295166015625,-3.501891851425171,-2.655029058456421,-0.015258788131177425
4471,0.3973388671875,0.0791015625,-1.219970703125,-3.540038824081421,-3.509521245956421,-0.0762939453125
4472,0.54736328125,0.068115234375,-1.2401123046875,-3.616332769393921,-3.692626714706421,-0.1983642429113388
4473,0.677734375,0.056396484375,-1.2230224609375,-3.639220952987671,-3.288268804550171,-0.1754760593175888
4474,0.824951171875,0.0350341796875,-1.2100830078125,-3.555297613143921,-3.021239995956421,-0.0991821214556694
4475,0.994140625,0.01171875,-1.18701171875,-3.501891851425171,-2.2735595703125,-0.2365112155675888
4476,1.05126953125,0.0087890625,-1.1533203125,-3.326415777206421,-0.7019042372703552,-0.1373291015625
4477,0.9647216796875,0.0263671875,-1.1385498046875,-3.112792730331421,0.7553099989891052,0.14495849609375
4478,0.8521728515625,0.0399169921875,-1.1583251953125,-3.005981206893921,1.5563963651657104,0.015258788131177425
4479,0.739013671875,0.0374755859375,-1.1956787109375,-3.021239995956421,2.197265625,-0.2212524265050888
4480,0.62060546875,0.025390625,-1.2314453125,-3.089904546737671,2.525329351425171,-0.2365112155675888
4481,0.5760498046875,0.0089111328125,-1.242431640625,-3.265380620956421,2.38800048828125,-0.1220703050494194
4482,0.60498046875,-0.0025634765625,-1.2386474609375,-3.334045171737671,2.47955322265625,0.0915527269244194
4483,0.6153564453125,-0.009521484375,-1.2462158203125,-3.387450933456421,3.219604253768921,0.2365112155675888
4484,0.62548828125,-0.01220703125,-1.2379150390625,-3.326415777206421,3.463744878768921,0.6332396864891052
4485,0.6815185546875,-0.0047607421875,-1.174560546875,-3.105163335800171,3.486633062362671,0.8239745497703552
4486,0.7005615234375,0.00244140625,-1.0928955078125,-3.051757574081421,4.1656494140625,0.52642822265625
4487,0.6549072265625,0.0042724609375,-1.0584716796875,-2.983093023300171,4.8065185546875,0.3280639350414276
4488,0.628662109375,-0.004150390625,-1.0452880859375,-3.074645757675171,4.9591064453125,0.0534057579934597
4489,0.626953125,-0.0189208984375,-1.001953125,-3.120422124862671,5.134582042694092,-0.14495849609375
4490,0.589111328125,-0.0277099609375,-0.9530029296875,-3.028869390487671,5.592345714569092,-0.03814697265625
4491,0.5440673828125,-0.0296630859375,-0.9454345703125,-2.868652105331421,5.874633312225342,0.1602172702550888
4492,0.508056640625,-0.0230712890625,-0.96337890625,-2.883910894393921,6.156920909881592,0.3204345405101776
4493,0.431884765625,-0.006103515625,-0.9580078125,-2.838134527206421,6.546020030975342,0.54931640625
4494,0.3067626953125,0.027587890625,-0.924072265625,-2.586364507675171,6.828307628631592,0.8163451552391052
4495,0.1759033203125,0.060791015625,-0.89697265625,-2.555846929550171,6.736754894256592,0.6408690810203552
4496,0.048583984375,0.0615234375,-0.87255859375,-2.609252691268921,6.164550304412842,0.4043578803539276
4497,-0.0234375,0.0362548828125,-0.8154296875,-2.540588140487671,5.027770519256592,0.14495849609375
4498,0.022216796875,0.0113525390625,-0.7132568359375,-2.677917242050171,3.784179449081421,-0.1983642429113388
4499,0.1390380859375,-0.0108642578125,-0.61181640625,-2.838134527206421,3.158569097518921,-0.3967284858226776
4500,0.2244873046875,-0.0294189453125,-0.58447265625,-2.944946050643921,3.273010015487671,-0.1754760593175888
4501,0.2935791015625,-0.0262451171875,-0.6104736328125,-2.891540288925171,3.204345464706421,0.3433227241039276
4502,0.39404296875,0.0089111328125,-0.6094970703125,-2.784728765487671,2.937316656112671,0.8010863661766052
4503,0.4228515625,0.055419921875,-0.5845947265625,-2.754211187362671,3.402709722518921,0.9155272841453552
4504,0.34130859375,0.09033203125,-0.5955810546875,-2.655029058456421,3.898620367050171,0.9307860732078552
4505,0.2298583984375,0.09765625,-0.6397705078125,-2.548217535018921,3.822326421737671,0.6256103515625
4506,0.1295166015625,0.072265625,-0.6497802734375,-2.662658452987671,3.349303960800171,0.0610351525247097
4507,0.0185546875,0.0252685546875,-0.6033935546875,-2.876281499862671,2.838134527206421,-0.28228759765625
4508,-0.065673828125,-0.016845703125,-0.5604248046875,-2.922057867050171,1.9912718534469604,-0.1602172702550888
4509,-0.05517578125,-0.0338134765625,-0.5589599609375,-2.838134527206421,1.02996826171875,0.03814697265625
4510,0.017822265625,-0.0318603515625,-0.5653076171875,-2.929687261581421,0.51116943359375,0.2212524265050888
4511,0.064208984375,-0.015869140625,-0.5546875,-2.944946050643921,0.2899169921875,0.7019042372703552
4512,0.09130859375,0.0155029296875,-0.5423583984375,-2.883910894393921,-0.015258788131177425,1.068115234375
4513,0.1341552734375,0.0369873046875,-0.54638671875,-2.830505132675171,-0.4196166694164276,1.04522705078125
4514,0.1571044921875,0.0308837890625,-0.56298828125,-2.876281499862671,-0.6256103515625,0.6866454482078552
4515,0.125732421875,0.0035400390625,-0.587646484375,-3.005981206893921,-0.7400512099266052,0.2288818210363388
4516,0.1009521484375,-0.0340576171875,-0.602783203125,-2.960204839706421,-1.220703125,0.007629394065588713
4517,0.1317138671875,-0.0703125,-0.6082763671875,-2.975463628768921,-1.8615721464157104,-0.26702880859375
4518,0.191162109375,-0.0926513671875,-0.6221923828125,-3.089904546737671,-2.2735595703125,-0.3280639350414276
4519,0.2652587890625,-0.089599609375,-0.64404296875,-3.105163335800171,-2.4871826171875,-0.06866455078125
4520,0.3482666015625,-0.0634765625,-0.6820068359375,-2.998351812362671,-2.4261474609375,0.2059936374425888
4521,0.385498046875,-0.030029296875,-0.7244873046875,-2.845763921737671,-2.22015380859375,0.54168701171875
4522,0.373046875,0.0,-0.7637939453125,-2.708434820175171,-2.2430419921875,0.5645751953125
4523,0.3511962890625,0.00830078125,-0.7886962890625,-2.571105718612671,-2.46429443359375,0.4119872748851776
4524,0.331787109375,-0.0152587890625,-0.8065185546875,-2.43377685546875,-2.601623296737671,0.015258788131177425
4525,0.3148193359375,-0.0567626953125,-0.831298828125,-2.46429443359375,-2.868652105331421,-0.6332396864891052
4526,0.305419921875,-0.1058349609375,-0.8416748046875,-2.693176031112671,-3.273010015487671,-1.07574462890625
4527,0.3602294921875,-0.1405029296875,-0.84765625,-2.754211187362671,-3.753661870956421,-1.0833740234375
4528,0.4642333984375,-0.13818359375,-0.8736572265625,-2.677917242050171,-3.715514898300171,-0.9689330458641052
4529,0.5242919921875,-0.1026611328125,-0.921630859375,-2.670287847518921,-3.158569097518921,-0.8163451552391052
4530,0.5438232421875,-0.0516357421875,-0.96923828125,-2.50244140625,-2.899169683456421,-0.54168701171875
4531,0.535888671875,-0.009765625,-1.01416015625,-2.3193359375,-2.540588140487671,-0.3356933295726776
4532,0.4599609375,0.01416015625,-1.0933837890625,-2.1820068359375,-1.8920897245407104,-0.30517578125
4533,0.3778076171875,0.0179443359375,-1.153076171875,-2.06756591796875,-2.01416015625,-0.4653930366039276
4534,0.361572265625,-0.000244140625,-1.1280517578125,-2.0294189453125,-2.4871826171875,-0.8316039443016052
4535,0.3702392578125,-0.0230712890625,-1.0828857421875,-2.0751953125,-2.540588140487671,-1.12152099609375
4536,0.4031982421875,-0.03466796875,-1.0992431640625,-2.25830078125,-2.593993902206421,-1.1138916015625
4537,0.5321044921875,-0.044189453125,-1.1134033203125,-2.471923828125,-3.089904546737671,-1.06048583984375
4538,0.723388671875,-0.034912109375,-1.0572509765625,-2.288818359375,-3.150939702987671,-0.9689330458641052
4539,0.8570556640625,0.0126953125,-1.0093994140625,-1.9683836698532104,-2.1514892578125,-0.54931640625
4540,0.9132080078125,0.06298828125,-1.076171875,-1.7547606229782104,-0.8239745497703552,-0.0991821214556694
4541,0.903564453125,0.077392578125,-1.1968994140625,-1.6326903104782104,0.3433227241039276,0.1602172702550888
4542,0.81103515625,0.0628662109375,-1.2515869140625,-1.5869139432907104,1.19781494140625,0.3662109076976776
4543,0.693115234375,0.03564453125,-1.236328125,-1.5640257596969604,1.6403197050094604,0.518798828125
4544,0.6142578125,0.0025634765625,-1.243408203125,-1.6098021268844604,2.02178955078125,0.3585815131664276
4545,0.5390625,-0.02978515625,-1.275146484375,-1.7318724393844604,2.23541259765625,0.1831054538488388
4546,0.494873046875,-0.04296875,-1.2481689453125,-1.8463133573532104,2.02178955078125,0.2288818210363388
4547,0.5263671875,-0.02978515625,-1.1573486328125,-1.8310545682907104,1.8234251737594604,0.4425048530101776
4548,0.5572509765625,0.002685546875,-1.1038818359375,-1.6784666776657104,2.34222412109375,0.5035400390625
4549,0.5467529296875,0.0400390625,-1.120849609375,-1.5182493925094604,2.792358160018921,0.54931640625
4550,0.5535888671875,0.0579833984375,-1.1307373046875,-1.2664793729782104,2.746581792831421,0.518798828125
4551,0.579833984375,0.0445556640625,-1.0970458984375,-1.12152099609375,2.891540288925171,0.3662109076976776
4552,0.56787109375,0.0098876953125,-1.0699462890625,-1.03759765625,3.265380620956421,0.03814697265625
4553,0.552490234375,-0.02783203125,-1.0594482421875,-1.007080078125,3.273010015487671,-0.31280517578125
4554,0.5975341796875,-0.0528564453125,-1.024169921875,-0.9460448622703552,3.196716070175171,-0.579833984375
4555,0.656005859375,-0.046875,-0.9627685546875,-1.01470947265625,3.540038824081421,-0.7247924208641052
4556,0.646728515625,-0.01416015625,-0.927978515625,-1.01470947265625,4.31060791015625,-0.5950927734375
4557,0.5782470703125,0.02685546875,-0.941162109375,-1.068115234375,4.730224609375,-0.4272460639476776
4558,0.5029296875,0.0655517578125,-0.959228515625,-0.9536742568016052,4.7607421875,-0.2136230319738388
4559,0.445556640625,0.093017578125,-0.9515380859375,-0.6942748427391052,4.791259765625,-0.02288818173110485
4560,0.365478515625,0.0999755859375,-0.9295654296875,-0.58746337890625,4.94384765625,0.2059936374425888
4561,0.2418212890625,0.0784912109375,-0.9093017578125,-0.58746337890625,4.8675537109375,0.54931640625
4562,0.1597900390625,0.0465087890625,-0.8834228515625,-0.6256103515625,4.1351318359375,0.7934569716453552
4563,0.1737060546875,0.0230712890625,-0.8330078125,-0.6713866591453552,3.456115484237671,1.01470947265625
4564,0.2000732421875,0.02587890625,-0.7879638671875,-0.9002684950828552,3.494262456893921,1.0223388671875
4565,0.1815185546875,0.0455322265625,-0.757568359375,-1.15203857421875,3.280639410018921,1.068115234375
4566,0.225341796875,0.0570068359375,-0.736328125,-1.251220703125,2.34222412109375,1.10626220703125
4567,0.33447265625,0.0574951171875,-0.7274169921875,-1.2359619140625,2.03704833984375,0.9231566786766052
4568,0.3853759765625,0.05908203125,-0.7431640625,-1.1444091796875,2.47955322265625,0.8392333388328552
4569,0.3809814453125,0.0560302734375,-0.7508544921875,-0.9994506239891052,2.609252691268921,1.068115234375
4570,0.4080810546875,0.02685546875,-0.7108154296875,-0.9155272841453552,2.43377685546875,1.10626220703125
4571,0.423828125,-0.016845703125,-0.659423828125,-0.8468627333641052,2.792358160018921,1.1749267578125
4572,0.3548583984375,-0.047607421875,-0.6390380859375,-0.8544921278953552,3.395080327987671,1.4877318143844604
4573,0.265380859375,-0.050048828125,-0.6240234375,-0.9460448622703552,3.356933355331421,1.6098021268844604
4574,0.2205810546875,-0.0291748046875,-0.5838623046875,-1.129150390625,3.082275152206421,1.2588499784469604
4575,0.1551513671875,-0.0054931640625,-0.547607421875,-1.2664793729782104,3.089904546737671,0.8621215224266052
4576,0.0538330078125,0.008544921875,-0.5740966796875,-1.3885496854782104,2.906799077987671,0.6561278700828552
4577,-0.0052490234375,0.016845703125,-0.6416015625,-1.4877318143844604,2.197265625,0.4959106147289276
4578,0.0145263671875,0.004150390625,-0.683837890625,-1.5716551542282104,1.3046263456344604,0.4043578803539276
4579,0.070556640625,-0.03369140625,-0.691650390625,-1.5182493925094604,0.7019042372703552,0.3738403022289276
4580,0.1474609375,-0.0755615234375,-0.6781005859375,-1.4877318143844604,0.1754760593175888,0.4272460639476776
4581,0.2711181640625,-0.10888671875,-0.6279296875,-1.4648436307907104,-0.28228759765625,0.4196166694164276
4582,0.3897705078125,-0.1099853515625,-0.5491943359375,-1.5869139432907104,-0.1678466647863388,0.152587890625
4583,0.4150390625,-0.0657958984375,-0.5045166015625,-1.5640257596969604,0.5340576171875,0.03814697265625
4584,0.350830078125,-0.0069580078125,-0.5252685546875,-1.6403197050094604,1.0223388671875,-0.2365112155675888
4585,0.2415771484375,0.0224609375,-0.570556640625,-1.7089842557907104,0.8926391005516052,-0.7400512099266052
4586,0.1199951171875,0.0208740234375,-0.6214599609375,-1.7089842557907104,0.54168701171875,-1.0833740234375
4587,0.0205078125,0.0096435546875,-0.6820068359375,-1.7700194120407104,-0.1220703050494194,-1.12152099609375
4588,-0.0206298828125,-0.016357421875,-0.7335205078125,-1.8768309354782104,-1.04522705078125,-0.9002684950828552
4589,0.021240234375,-0.053955078125,-0.7509765625,-1.8844603300094604,-2.06756591796875,-0.58746337890625
4590,0.1142578125,-0.0679931640625,-0.732666015625,-1.8539427518844604,-2.601623296737671,-0.26702880859375
4591,0.1923828125,-0.0467529296875,-0.709228515625,-1.9378660917282104,-2.647399663925171,-0.0839233323931694
4592,0.221923828125,-0.0054931640625,-0.7012939453125,-2.0294189453125,-2.609252691268921,-0.02288818173110485
4593,0.2353515625,0.049072265625,-0.719970703125,-2.0904541015625,-2.960204839706421,-0.2365112155675888
4594,0.2445068359375,0.0882568359375,-0.7657470703125,-2.26593017578125,-3.189086675643921,-0.8850097060203552
4595,0.2208251953125,0.0869140625,-0.841552734375,-2.34222412109375,-3.219604253768921,-1.3580321073532104
4596,0.2073974609375,0.0648193359375,-0.9227294921875,-2.28118896484375,-3.593444585800171,-1.6784666776657104
4597,0.2545166015625,0.04296875,-0.970703125,-2.288818359375,-4.180908203125,-1.8692015409469604
4598,0.3355712890625,0.0224609375,-0.994873046875,-2.3345947265625,-4.35638427734375,-1.5335081815719604
4599,0.401611328125,0.0155029296875,-1.028076171875,-2.288818359375,-4.1046142578125,-0.9841918349266052
